City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,PM2.5_7d_avg,PM10_7d_avg,AQI_Bucket_General,AQI_Bucket_Label
Gurugram,2016-07-27,0.21367696188722987,0.7401592118573251,0.05577172503242542,0.08250102613216584,0.06351455810358154,0.4337883354015246,0.11262798634812286,0.042473666326877324,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.12228260869565218,Satisfactory,0.38995896536416885,0.7953450141209201,Moderate,1
Gurugram,2016-07-28,0.186541214972387,0.7401592118573251,0.08430609597924774,0.09426734163360241,0.06364339087863953,0.4337883354015246,0.12627986348122866,0.05164797825348283,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.0923913043478261,Satisfactory,0.35307110143891907,0.7953450141209201,Moderate,1
Gurugram,2016-07-29,0.2304493079702734,0.7401592118573251,0.08430609597924774,0.0976877821863456,0.06441638752898737,0.4337883354015246,0.16723549488054607,0.04791029561671763,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.10326086956521739,Satisfactory,0.26647611004644817,0.7953450141209201,Moderate,1
Gurugram,2016-07-30,0.12170177950501125,0.7401592118573251,0.08430609597924774,0.09673005883157752,0.06415872197887143,0.4337883354015246,0.10580204778156996,0.04519198097179748,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.0625,Good,0.2395599874405864,0.7953450141209201,Good,0
Gurugram,2016-07-31,0.19451830640212725,0.7401592118573251,0.08430609597924774,0.09508824736626079,0.0637722236536975,0.4337883354015246,0.13993174061433444,0.054706082229018,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.07336956521739131,Good,0.22377410378839555,0.7953450141209201,Good,0
Gurugram,2016-08-01,0.1349287516192814,0.7401592118573251,0.07241677475140511,0.09577233547680943,0.06402988920381344,0.4337883354015246,0.15699658703071673,0.05980292218824328,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.08695652173913042,Satisfactory,0.18565195266400325,0.7953450141209201,Moderate,1
Gurugram,2016-08-02,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.28922958000515325,0.4337883354015246,0.25597269624573377,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.048913043478260865,Good,0.22410974328991676,0.7953450141209201,Good,0
Gurugram,2016-08-03,0.19731369741596785,0.7401592118573251,0.06268914829226115,0.06799835818853468,0.09018294254058232,0.4337883354015246,0.12627986348122866,0.046551138294257555,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.221511243923301,0.7953450141209201,Moderate,1
Gurugram,2016-08-04,0.190495670552942,0.7401592118573251,0.06312148724600086,0.06690381721165686,0.09005410976552435,0.4337883354015246,0.10580204778156996,0.0492694529391777,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.08152173913043477,Satisfactory,0.22213921460356642,0.7953450141209201,Moderate,1
Gurugram,2016-08-05,0.1863366741664962,0.7401592118573251,0.06787721573713792,0.05896839512929266,0.08902344756506055,0.4337883354015246,0.13993174061433444,0.04315324498810737,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.06521739130434782,Good,0.21513409339439807,0.7953450141209201,Good,0
Gurugram,2016-08-06,0.20583623099475012,0.7401592118573251,0.07976653696498054,0.10822273908879465,0.08915228034011852,0.4337883354015246,0.0750853242320819,0.04858987427794767,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.08152173913043477,Satisfactory,0.22849471097108084,0.7953450141209201,Moderate,1
Gurugram,2016-08-07,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.08979644421540839,0.4337883354015246,0.0,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.29304576607009447,0.7953450141209201,Moderate,1
Gurugram,2016-08-08,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.08979644421540839,0.4337883354015246,0.0,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.3670596896958673,0.7953450141209201,Moderate,1
Gurugram,2016-08-09,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.08940994589023447,0.4337883354015246,0.0,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.3670596896958673,0.7953450141209201,Moderate,1
Gurugram,2016-08-10,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.08953877866529245,0.4337883354015246,0.0,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.4311668344864175,0.7953450141209201,Moderate,1
Gurugram,2016-08-11,0.10792936524169904,0.7401592118573251,0.16817985300475574,0.1740320153235737,0.09018294254058232,0.4337883354015246,0.0614334470989761,0.0655793408086986,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.418055239765702,0.7953450141209201,Moderate,1
Gurugram,2016-08-13,0.17106429399331835,0.7401592118573251,0.11824470384781668,0.11711588452592694,0.08928111311517649,0.4337883354015246,0.11945392491467575,0.051308188922867815,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.6576086956521738,Poor,0.41562997369019394,0.7953450141209201,Poor,2
Gurugram,2016-08-14,0.19792731983364018,0.7401592118573251,0.07998270644185042,0.12245177178820633,0.08915228034011852,0.4337883354015246,0.1228668941979522,0.048929663608562685,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.08152173913043477,Satisfactory,0.41437403232966297,0.7953450141209201,Moderate,1
Gurugram,2016-08-15,0.20754073771050657,0.7401592118573251,0.08127972330306961,0.09891914078533316,0.08979644421540839,0.4337883354015246,0.1296928327645051,0.03975535168195718,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.07608695652173912,Good,0.3518909496432477,0.7953450141209201,Good,0
Gurugram,2016-08-16,0.2674711938365037,0.7401592118573251,0.07652399481193256,0.10028731700643044,0.08915228034011852,0.4337883354015246,0.14675767918088736,0.04281345565749235,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.10326086956521739,Satisfactory,0.2989248708870627,0.7953450141209201,Moderate,1
Gurugram,2016-08-17,0.2785163973546056,0.7401592118573251,0.09057501080847385,0.11177999726364758,0.08953877866529245,0.4337883354015246,0.13310580204778155,0.041454298335032266,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.12499999999999999,Satisfactory,0.24771277920334336,0.7953450141209201,Moderate,1
Gurugram,2016-08-18,0.2719029112974705,0.7401592118573251,0.09057501080847385,0.0848269257080312,0.08953877866529245,0.4337883354015246,0.13993174061433444,0.0509683995922528,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.1358695652173913,Satisfactory,0.19545046069228353,0.7953450141209201,Moderate,1
Gurugram,2016-08-19,0.2953569237062794,0.7401592118573251,0.12429744920017294,0.08619510192912848,0.08953877866529245,0.4337883354015246,0.11945392491467575,0.04689092762487257,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.14130434782608697,Satisfactory,0.22521410552072843,0.7953450141209201,Moderate,1
Gurugram,2016-08-20,0.2256085088975251,0.7401592118573251,0.12624297449200172,0.0725133397181557,0.08928111311517649,0.4337883354015246,0.11604095563139931,0.03160040774719673,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.12499999999999999,Satisfactory,0.23387577007611446,0.7953450141209201,Moderate,1
Gurugram,2016-08-21,0.6010090679757278,0.7401592118573251,0.19865974924340682,0.26433164591599406,0.28922958000515325,0.4337883354015246,0.25597269624573377,0.23241590214067273,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.2978854711404164,0.7953450141209201,Moderate,1
Gurugram,2016-08-22,0.14740574077861868,0.7401592118573251,0.19865974924340682,0.059105212751402396,0.28922958000515325,0.4337883354015246,0.12627986348122866,0.054706082229018,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.5054347826086956,Moderate,0.28833598596810345,0.7953450141209201,Moderate,1
Gurugram,2016-08-23,0.20256357810049774,0.7401592118573251,0.19865974924340682,0.0384457518128335,0.28922958000515325,0.4337883354015246,0.1296928327645051,0.04858987427794767,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.07336956521739131,Good,0.27802860514719413,0.7953450141209201,Good,0
Gurugram,2016-08-24,0.19533646962569032,0.7401592118573251,0.046476437527021186,0.04706526200574635,0.04277248131924761,0.4337883354015246,0.1228668941979522,0.04689092762487257,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.08695652173913042,Satisfactory,0.26481956670023055,0.7953450141209201,Moderate,1
Gurugram,2016-08-25,0.17645053521510876,0.7401592118573251,0.03739731949848681,0.04063483376658914,0.03658850811646482,0.4337883354015246,0.11945392491467575,0.03737682636765205,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.06521739130434782,Good,0.2496616537283052,0.7953450141209201,Good,0
Gurugram,2016-08-26,0.3156746437580964,0.7401592118573251,0.03458711629917855,0.037488028458065405,0.03401185261530533,0.4337883354015246,0.1092150170648464,0.04757050628610261,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.11413043478260869,Satisfactory,0.2528881237751865,0.7953450141209201,Moderate,1
Gurugram,2016-08-27,0.20222267675734643,0.7401592118573251,0.03372243839169909,0.03338349979477358,0.024993558361247097,0.4337883354015246,0.14675767918088736,0.054706082229018,0.4000256508913685,0.14666666666666667,0.17200000000000001,0.41294298921417566,0.13043478260869562,Satisfactory,0.2491744350970648,0.7953450141209201,Moderate,1
